time,open,high,low,close,Volume,Volume MA
2019-06-10T15:30:00Z,150.11,151.18,149.95,150.35,73243.0,64810.05
2019-06-10T16:30:00Z,150.25,150.31,149.52,149.58,45927.0,64394.35
2019-06-10T17:30:00Z,149.6,149.71,148.45,149.12,49838.0,62640.6
2019-06-10T18:30:00Z,149.08,149.74,148.89,148.91,43024.0,61434.1
2019-06-10T19:30:00Z,148.94,149.29,148.22,148.47,64955.0,59434.95
2019-06-11T13:30:00Z,150.83,152.31,149.8,152.31,108998.0,61891.85
2019-06-11T14:30:00Z,152.29,152.29,150.82,151.19,58026.0,62511.65
2019-06-11T15:30:00Z,151.07,151.18,149.72,149.72,49972.0,62930.1
2019-06-11T16:30:00Z,149.73,150.0,149.19,149.7,28035.0,62760.2
2019-06-11T17:30:00Z,149.56,150.9,149.51,150.87,28923.0,59975.85
2019-06-11T18:30:00Z,150.76,151.29,150.26,150.93,40209.0,56596.8
2019-06-11T19:30:00Z,150.84,151.2,150.62,150.75,43468.0,55291.0
2019-06-12T13:30:00Z,148.9,149.0,146.6,146.73,77337.0,55792.35
2019-06-12T14:30:00Z,146.73,147.25,146.32,147.04,76678.0,57466.3
2019-06-12T15:30:00Z,147.01,147.22,146.3,146.95,47459.0,57794.15
2019-06-12T16:30:00Z,146.9,147.31,146.36,146.5,32577.0,56931.4
2019-06-12T17:30:00Z,146.55,146.83,145.62,145.77,80060.0,57919.75
2019-06-12T18:30:00Z,145.77,146.22,145.59,145.89,63263.0,57325.75
2019-06-12T19:30:00Z,145.91,146.4,145.9,146.15,61822.0,56260.1
2019-06-13T13:30:00Z,147.0,148.95,146.52,147.99,68069.0,57094.15
2019-06-13T14:30:00Z,148.0,148.0,146.71,147.32,33621.0,55113.05
2019-06-13T15:30:00Z,147.23,147.87,146.8,147.55,32994.0,54466.4
2019-06-13T16:30:00Z,147.58,148.38,147.26,148.18,34573.0,53703.15
2019-06-13T17:30:00Z,148.21,148.47,147.79,147.92,33025.0,53203.2
2019-06-13T18:30:00Z,147.86,148.21,147.6,148.06,39280.0,51919.45
2019-06-13T19:30:00Z,148.04,148.3,147.39,148.28,51421.0,49040.6
2019-06-14T13:30:00Z,144.68,145.37,142.86,143.95,120944.0,52186.5
2019-06-14T14:30:00Z,143.8,144.58,143.31,143.81,67165.0,53046.15
2019-06-14T15:30:00Z,143.63,144.16,143.46,143.72,54724.0,54380.6
2019-06-14T16:30:00Z,143.66,143.99,143.59,143.92,49669.0,55417.9
2019-06-14T17:30:00Z,143.94,144.64,143.91,144.28,50756.0,55945.25
2019-06-14T18:30:00Z,144.4,144.95,144.39,144.84,57475.0,56645.6
2019-06-14T19:30:00Z,144.81,145.03,144.58,144.58,63074.0,55932.45
2019-06-17T13:30:00Z,144.6,145.82,143.71,145.71,73488.0,55772.95
2019-06-17T14:30:00Z,145.7,146.36,145.57,145.76,73831.0,57091.55
2019-06-17T15:30:00Z,145.79,146.11,145.51,145.97,43445.0,57634.95
2019-06-17T16:30:00Z,145.87,146.06,145.72,145.89,27778.0,55020.85
2019-06-17T17:30:00Z,145.95,146.5,145.95,146.29,29958.0,53355.6
2019-06-17T18:30:00Z,146.25,146.39,145.71,145.78,40464.0,52287.7
2019-06-17T19:30:00Z,145.71,145.71,144.83,145.0,59221.0,51845.3
2019-06-18T13:30:00Z,147.45,154.2,147.16,153.7,230546.0,61691.55
2019-06-18T14:30:00Z,153.76,155.09,153.55,153.85,128241.0,66453.9
2019-06-18T15:30:00Z,153.86,154.01,152.64,153.04,117142.0,70582.35
2019-06-18T16:30:00Z,153.06,153.58,152.61,153.44,68677.0,72364.95
2019-06-18T17:30:00Z,153.42,154.26,153.1,154.26,57581.0,73280.0
2019-06-18T18:30:00Z,154.18,154.4,153.67,153.92,58515.0,73634.7
2019-06-18T19:30:00Z,153.85,153.92,152.51,152.91,104899.0,72832.45
2019-06-19T13:30:00Z,154.27,154.58,152.26,152.7,103155.0,74631.95
2019-06-19T14:30:00Z,152.93,153.27,152.41,153.27,49091.0,74350.3
2019-06-19T15:30:00Z,153.25,153.64,152.79,152.9,48152.0,74274.45
2019-06-19T16:30:00Z,152.84,153.14,152.48,152.59,39087.0,73691.0
2019-06-19T17:30:00Z,152.57,154.75,152.11,152.63,83089.0,74971.7
2019-06-19T18:30:00Z,152.68,153.33,152.34,152.99,47635.0,74199.75
2019-06-19T19:30:00Z,153.0,153.43,152.84,153.08,56648.0,73357.75
2019-06-20T13:30:00Z,156.89,157.3,154.81,155.5,123432.0,75837.8
2019-06-20T14:30:00Z,155.55,156.05,154.24,154.62,53330.0,76332.05
2019-06-20T15:30:00Z,154.81,155.24,153.54,154.16,54083.0,77647.3
2019-06-20T16:30:00Z,154.12,154.4,153.68,154.17,39039.0,78101.35
2019-06-20T17:30:00Z,154.18,154.65,153.74,154.57,30217.0,77589.0
2019-06-20T18:30:00Z,154.53,154.56,153.77,154.09,60407.0,77648.3
2019-06-20T19:30:00Z,154.17,154.24,153.88,154.09,80016.0,70121.8
2019-06-21T13:30:00Z,153.73,154.88,152.14,154.78,75059.0,67462.7
2019-06-21T14:30:00Z,154.76,155.47,154.32,154.56,85942.0,65902.7
2019-06-21T15:30:00Z,154.52,154.8,152.29,152.66,138827.0,69410.2
2019-06-21T16:30:00Z,152.73,153.09,152.39,152.6,64479.0,69755.1
2019-06-21T17:30:00Z,152.64,152.64,151.68,151.92,75483.0,70603.5
2019-06-21T18:30:00Z,151.9,152.01,151.51,151.74,67671.0,68742.1
2019-06-21T19:30:00Z,151.74,152.17,151.6,151.73,94362.0,68302.45
2019-06-24T13:30:00Z,152.76,152.76,150.75,152.28,53203.0,68508.05
2019-06-24T14:30:00Z,152.31,153.35,152.14,153.25,36507.0,67925.8
2019-06-24T15:30:00Z,153.26,153.58,153.1,153.41,21090.0,67025.95
2019-06-24T16:30:00Z,153.43,153.84,153.33,153.6,28277.0,64285.35
2019-06-24T17:30:00Z,153.55,153.78,153.23,153.23,20744.0,62940.8
2019-06-24T18:30:00Z,153.31,153.33,152.76,152.93,25286.0,61372.7
2019-06-24T19:30:00Z,152.95,152.95,152.61,152.67,29730.0,56687.6
2019-06-25T13:30:00Z,152.86,155.84,152.33,155.17,79957.0,58018.95
2019-06-25T14:30:00Z,155.16,155.29,154.38,154.38,30543.0,56841.95
2019-06-25T15:30:00Z,154.47,154.97,154.38,154.53,25343.0,56157.15
2019-06-25T16:30:00Z,154.59,154.65,153.16,153.88,56858.0,57489.2
2019-06-25T17:30:00Z,153.83,154.11,152.77,152.92,20451.0,55491.4
2019-06-25T18:30:00Z,152.78,152.85,151.51,151.85,33100.0,53145.6
2019-06-25T19:30:00Z,151.83,152.06,151.37,151.45,38264.0,51305.85
2019-06-26T13:30:00Z,156.62,161.35,156.16,159.6,279007.0,60959.1
2019-06-26T14:30:00Z,159.65,160.89,158.88,160.55,109364.0,59485.95
2019-06-26T15:30:00Z,160.54,161.72,160.24,161.58,117751.0,62149.55
2019-06-26T16:30:00Z,161.61,161.61,159.62,159.7,78157.0,62283.25
2019-06-26T17:30:00Z,159.72,160.18,159.43,160.15,67598.0,62279.6
2019-06-26T18:30:00Z,160.16,160.33,159.06,159.2,79638.0,61543.4
2019-06-26T19:30:00Z,159.15,159.6,159.07,159.28,94715.0,63619.0
2019-06-27T13:30:00Z,162.61,164.0,161.26,163.2,176422.0,70614.75
2019-06-27T14:30:00Z,163.19,163.19,161.75,162.13,60955.0,72608.0
2019-06-27T15:30:00Z,161.9,162.14,161.33,161.9,46277.0,73508.0
2019-06-27T16:30:00Z,161.97,163.07,161.93,162.76,63823.0,75661.95
2019-06-27T17:30:00Z,162.75,163.65,162.69,163.6,52629.0,77029.1
2019-06-27T18:30:00Z,163.59,163.84,163.31,163.61,56054.0,78345.3
2019-06-27T19:30:00Z,163.6,163.74,163.23,163.26,60062.0,77350.55
2019-06-28T13:30:00Z,164.95,165.23,162.36,163.34,125753.0,82111.05
2019-06-28T14:30:00Z,163.3,163.88,162.43,163.71,30799.0,82383.85
2019-06-28T15:30:00Z,163.69,164.73,163.59,164.37,51058.0,82093.85
2019-06-28T16:30:00Z,164.35,164.87,164.14,164.27,65162.0,84329.4
2019-06-28T17:30:00Z,164.28,164.44,163.71,163.93,24062.0,83877.5
2019-06-28T18:30:00Z,164.06,164.43,164.0,164.17,28119.0,83370.25
2019-06-28T19:30:00Z,164.16,164.46,163.835,164.14,77139.0,73276.85
2019-07-01T13:30:00Z,172.66,173.86,168.71,168.85,223570.0,78987.15
2019-07-01T14:30:00Z,168.97,169.8,167.55,167.55,137356.0,79967.4
2019-07-01T15:30:00Z,167.62,168.02,166.43,166.67,109819.0,81550.5
2019-07-01T16:30:00Z,166.65,167.3,165.63,166.23,87193.0,82530.25
2019-07-01T17:30:00Z,166.21,166.89,164.77,164.95,101764.0,83636.55
2019-07-01T18:30:00Z,164.88,166.0,164.66,165.96,66988.0,82250.2
2019-07-01T19:30:00Z,166.0,166.39,165.57,166.2,123991.0,79628.65
2019-07-02T13:30:00Z,165.5,166.29,163.26,163.97,129585.0,83060.15
2019-07-02T14:30:00Z,164.0,164.75,163.36,164.67,60878.0,83790.2
2019-07-02T15:30:00Z,164.665,164.83,163.06,163.12,50163.0,83107.2
2019-07-02T16:30:00Z,163.17,163.24,162.59,162.83,70071.0,83979.3
2019-07-02T17:30:00Z,162.74,163.06,162.32,162.46,57501.0,84051.65
2019-07-02T18:30:00Z,162.45,162.62,161.71,162.17,84929.0,85295.0
2019-07-02T19:30:00Z,162.1,162.47,161.98,162.22,70793.0,82547.0
2019-07-03T13:30:00Z,163.28,163.33,160.36,161.105,153992.0,88706.65
2019-07-03T14:30:00Z,161.1,161.59,160.7,161.25,78003.0,90053.9
2019-07-03T15:30:00Z,161.34,162.37,161.32,162.09,76673.0,90629.45
2019-07-03T16:30:00Z,162.17,162.76,162.14,162.76,52959.0,92074.3
2019-07-05T13:30:00Z,160.37,160.46,158.02,158.45,115228.0,96429.75
2019-07-05T14:30:00Z,158.44,159.01,157.71,158.97,84234.0,96784.5
2019-07-05T15:30:00Z,158.845,159.42,158.28,159.41,60284.0,88620.2
2019-07-05T16:30:00Z,159.41,160.28,159.29,160.16,70860.0,85295.4
2019-07-05T17:30:00Z,160.2,160.5,159.93,160.01,57401.0,82674.5
2019-07-05T18:30:00Z,160.0,160.57,159.93,160.11,61733.0,81401.5
2019-07-05T19:30:00Z,160.14,160.32,159.83,160.32,68803.0,79753.45
2019-07-08T13:30:00Z,157.725,158.5,156.01,157.13,131898.0,82998.95
2019-07-08T14:30:00Z,157.03,157.2,156.39,156.84,69267.0,80262.75
2019-07-08T15:30:00Z,156.87,157.19,156.68,156.88,45221.0,76044.55
2019-07-08T16:30:00Z,156.9,157.82,156.87,157.1,52004.0,75600.85
2019-07-08T17:30:00Z,157.11,157.32,156.83,156.965,44035.0,75294.45
2019-07-08T18:30:00Z,157.01,157.53,156.94,157.36,43067.0,73944.25
2019-07-08T19:30:00Z,157.37,157.44,156.84,157.21,54979.0,73818.15
2019-07-09T13:30:00Z,155.45,157.8,155.07,157.8,189452.0,79044.3
2019-07-09T14:30:00Z,157.81,158.4,157.32,157.54,60151.0,78512.2
2019-07-09T15:30:00Z,157.5,157.81,157.03,157.65,49325.0,73278.85
2019-07-09T16:30:00Z,157.67,157.69,156.67,156.71,38953.0,71326.35
2019-07-09T17:30:00Z,156.72,157.32,156.6,156.92,28946.0,68940.0
2019-07-09T18:30:00Z,156.96,156.99,156.46,156.67,54337.0,69008.9
2019-07-09T19:30:00Z,156.64,157.4,156.63,157.31,49386.0,65716.8
2019-07-10T13:30:00Z,159.15,162.35,158.5,159.98,258636.0,74436.9
2019-07-10T14:30:00Z,160.12,160.8,159.41,159.65,97799.0,76312.65
2019-07-10T15:30:00Z,159.73,160.94,159.66,160.71,73007.0,76420.0
2019-07-10T16:30:00Z,160.78,161.12,160.52,160.92,42594.0,75679.65
2019-07-10T17:30:00Z,160.93,161.2,159.94,159.98,88876.0,77036.8
2019-07-10T18:30:00Z,160.0,160.39,159.79,159.97,58559.0,76524.6
2019-07-10T19:30:00Z,159.94,160.37,159.94,160.01,66313.0,73245.35
